,0,1,Prediction
7003,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (352) - Copy - Copy.jpg,neutral,neutral
7004,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (353) - Copy - Copy - Copy.jpg,neutral,neutral
7005,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (353) - Copy - Copy.jpg,neutral,neutral
7006,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (354) - Copy - Copy - Copy.jpg,neutral,neutral
7007,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (354) - Copy - Copy.jpg,neutral,neutral
7008,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (355) - Copy - Copy - Copy.jpg,neutral,neutral
7009,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (355) - Copy - Copy.jpg,neutral,neutral
7010,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (356) - Copy - Copy - Copy.jpg,neutral,neutral
7011,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (356) - Copy - Copy.jpg,neutral,neutral
7012,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (357) - Copy - Copy - Copy.jpg,neutral,neutral
7013,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (357) - Copy - Copy.jpg,neutral,neutral
7014,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (358) - Copy - Copy - Copy.jpg,neutral,neutral
7015,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (358) - Copy - Copy.jpg,neutral,neutral
7016,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (359) - Copy - Copy - Copy.jpg,neutral,neutral
7017,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (359) - Copy - Copy.jpg,neutral,neutral
7018,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (36) - Copy - Copy - Copy.jpg,neutral,neutral
7019,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (36) - Copy - Copy.jpg,neutral,neutral
7020,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (36) - Copy.jpg,neutral,neutral
7021,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (360) - Copy - Copy - Copy.jpg,neutral,neutral
7022,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (360) - Copy - Copy.jpg,neutral,neutral
7023,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (361) - Copy - Copy - Copy.jpg,neutral,neutral
7024,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (361) - Copy - Copy.jpg,neutral,neutral
7025,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (362) - Copy - Copy - Copy.jpg,neutral,neutral
7026,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (362) - Copy - Copy.jpg,neutral,neutral
7027,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (363) - Copy - Copy - Copy.jpg,neutral,neutral
7028,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (363) - Copy - Copy.jpg,neutral,neutral
7029,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (364) - Copy - Copy - Copy.jpg,neutral,neutral
7030,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (364) - Copy - Copy.jpg,neutral,neutral
7031,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (365) - Copy - Copy - Copy.jpg,neutral,neutral
7032,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (365) - Copy - Copy.jpg,neutral,neutral
7033,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (366) - Copy - Copy - Copy.jpg,neutral,neutral
7034,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (366) - Copy - Copy.jpg,neutral,neutral
7035,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (367) - Copy - Copy - Copy.jpg,neutral,neutral
7036,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (367) - Copy - Copy.jpg,neutral,neutral
7037,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (368) - Copy - Copy - Copy.jpg,neutral,neutral
7038,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (368) - Copy - Copy.jpg,neutral,neutral
7039,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (369) - Copy - Copy - Copy.jpg,neutral,neutral
7040,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (369) - Copy - Copy.jpg,neutral,neutral
7041,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (37) - Copy - Copy - Copy.jpg,neutral,neutral
7042,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (37) - Copy - Copy.jpg,neutral,neutral
7043,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (37) - Copy.jpg,neutral,neutral
7044,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (370) - Copy - Copy - Copy.jpg,neutral,neutral
7045,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (370) - Copy - Copy.jpg,neutral,neutral
7046,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (371) - Copy - Copy - Copy.jpg,neutral,neutral
7047,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (371) - Copy - Copy.jpg,neutral,neutral
7048,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (372) - Copy - Copy - Copy.jpg,neutral,neutral
7049,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (372) - Copy - Copy.jpg,neutral,neutral
7050,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (373) - Copy - Copy - Copy.jpg,neutral,neutral
7051,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (373) - Copy - Copy.jpg,neutral,neutral
7052,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (374) - Copy - Copy - Copy.jpg,neutral,neutral
7053,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (374) - Copy - Copy.jpg,neutral,neutral
7054,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (375) - Copy - Copy - Copy.jpg,neutral,neutral
7055,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (375) - Copy - Copy.jpg,neutral,neutral
7056,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (376) - Copy - Copy - Copy.jpg,neutral,neutral
7057,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (376) - Copy - Copy.jpg,neutral,neutral
7058,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (377) - Copy - Copy - Copy.jpg,neutral,neutral
7059,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (377) - Copy - Copy.jpg,neutral,neutral
7060,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (378) - Copy - Copy - Copy.jpg,neutral,neutral
7061,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (378) - Copy - Copy.jpg,neutral,neutral
7062,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (379) - Copy - Copy - Copy.jpg,neutral,neutral
7063,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (379) - Copy - Copy.jpg,neutral,neutral
7064,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (38) - Copy - Copy - Copy.jpg,neutral,neutral
7065,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (38) - Copy - Copy.jpg,neutral,neutral
7066,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (38) - Copy.jpg,neutral,neutral
7067,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (380) - Copy - Copy - Copy.jpg,neutral,neutral
7068,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (380) - Copy - Copy.jpg,neutral,neutral
7069,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (381) - Copy - Copy - Copy.jpg,neutral,neutral
7070,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (381) - Copy - Copy.jpg,neutral,neutral
7071,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (382) - Copy - Copy - Copy.jpg,neutral,neutral
7072,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (382) - Copy - Copy.jpg,neutral,neutral
7073,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (383) - Copy - Copy - Copy.jpg,neutral,neutral
7074,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (383) - Copy - Copy.jpg,neutral,neutral
7075,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (384) - Copy - Copy - Copy - Copy.jpg,neutral,neutral
7076,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (384) - Copy - Copy - Copy.jpg,neutral,neutral
7077,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (384) - Copy - Copy.jpg,neutral,neutral
7078,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (385) - Copy - Copy - Copy - Copy.jpg,neutral,neutral
7079,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (385) - Copy - Copy - Copy.jpg,neutral,neutral
7080,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (385) - Copy - Copy.jpg,neutral,neutral
7081,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (386) - Copy - Copy - Copy.jpg,neutral,neutral
7082,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (386) - Copy - Copy.jpg,neutral,neutral
7083,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (387) - Copy - Copy - Copy.jpg,neutral,neutral
7084,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (387) - Copy - Copy.jpg,neutral,neutral
7085,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (388) - Copy - Copy - Copy.jpg,neutral,neutral
7086,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (388) - Copy - Copy.jpg,neutral,neutral
7087,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (389) - Copy - Copy - Copy.jpg,neutral,neutral
7088,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (389) - Copy - Copy.jpg,neutral,neutral
7089,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (39) - Copy - Copy - Copy.jpg,neutral,neutral
7090,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (39) - Copy - Copy.jpg,neutral,neutral
7091,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (39) - Copy.jpg,neutral,neutral
7092,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (390) - Copy - Copy - Copy.jpg,neutral,neutral
7093,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (390) - Copy - Copy.jpg,neutral,neutral
7094,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (391) - Copy - Copy - Copy.jpg,neutral,neutral
7095,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (391) - Copy - Copy.jpg,neutral,neutral
7096,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (392) - Copy - Copy - Copy.jpg,neutral,neutral
7097,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (392) - Copy - Copy.jpg,neutral,neutral
7098,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (393) - Copy - Copy - Copy.jpg,neutral,neutral
7099,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (393) - Copy - Copy.jpg,neutral,neutral
7100,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (394) - Copy - Copy - Copy.jpg,neutral,neutral
7101,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (394) - Copy - Copy.jpg,neutral,neutral
7102,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (395) - Copy - Copy - Copy.jpg,neutral,neutral
7103,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (395) - Copy - Copy.jpg,neutral,neutral
7104,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (396) - Copy - Copy - Copy.jpg,neutral,neutral
7105,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (396) - Copy - Copy.jpg,neutral,neutral
7106,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (397) - Copy - Copy - Copy.jpg,neutral,neutral
7107,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (397) - Copy - Copy.jpg,neutral,neutral
7108,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (398) - Copy - Copy - Copy.jpg,neutral,neutral
7109,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (398) - Copy - Copy.jpg,neutral,neutral
7110,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (399) - Copy - Copy - Copy.jpg,neutral,neutral
7111,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (399) - Copy - Copy.jpg,neutral,neutral
7112,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (4) - Copy - Copy.jpg,neutral,neutral
7113,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (4) - Copy.jpg,neutral,neutral
7114,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (4).jpg,neutral,neutral
7115,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (40) - Copy - Copy - Copy.jpg,neutral,neutral
7116,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (40) - Copy - Copy.jpg,neutral,neutral
7117,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (40) - Copy.jpg,neutral,neutral
7118,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (400) - Copy - Copy - Copy.jpg,neutral,neutral
7119,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (400) - Copy - Copy.jpg,neutral,neutral
7120,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (401) - Copy - Copy - Copy.jpg,neutral,neutral
7121,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (401) - Copy - Copy.jpg,neutral,neutral
7122,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (402) - Copy - Copy - Copy.jpg,neutral,neutral
7123,C:\Users\sures\Desktop\Python\face-emotion-recognition\images/validation/neutral/33468 - Copy (402) - Copy - Copy.jpg,neutral,neutral
